389,Torterra,95,109,105,75,85,56,grass,ground,4,0,2,1,1,0,1,1,2,2,1,1,0.5,4,1,1,1,0.5,1,1
390,Chimchar,44,58,44,58,44,61,fire,,4,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
391,Monferno,64,78,52,78,52,81,fire,fighting,4,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
392,Infernape,76,104,71,104,71,108,fire,fighting,4,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
393,Piplup,53,51,53,61,56,40,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
394,Prinplup,64,66,68,81,76,50,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
395,Empoleon,84,86,88,111,101,60,water,steel,4,0,0.5,1,0.5,2,0.5,2,1,0.5,1,1,2,0.25,0.5,0,0.5,0.5,0.25,0.5
396,Starly,40,55,30,30,30,60,normal,flying,4,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
397,Staravia,55,75,50,40,40,80,normal,flying,4,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
398,Staraptor,85,120,70,50,60,100,normal,flying,4,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
399,Bidoof,59,45,40,35,40,31,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
400,Bibarel,79,85,60,55,60,71,normal,water,4,0,1,1,1,2,1,2,0.5,1,0,2,1,0.5,1,1,1,1,0.5,0.5
401,Kricketot,37,25,41,25,41,25,bug,,4,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
402,Kricketune,77,85,51,55,51,65,bug,,4,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
403,Shinx,45,65,34,40,34,45,electric,,4,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
404,Luxio,60,85,49,60,49,60,electric,,4,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
405,Luxray,80,120,79,95,79,70,electric,,4,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
406,Budew,40,30,35,50,70,55,grass,poison,4,0,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5
407,Roserade,60,70,65,125,105,90,grass,poison,4,0,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5
408,Cranidos,67,125,40,30,30,58,rock,,4,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
409,Rampardos,97,165,60,65,50,58,rock,,4,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
410,Shieldon,30,42,118,42,88,30,rock,steel,4,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
411,Bastiodon,60,52,168,47,138,30,rock,steel,4,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
412,Burmy,40,29,45,29,45,36,bug,,4,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
413,Wormadam,60,69,95,69,95,36,bug,grass,4,0,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5
414,Mothim,70,94,50,94,50,66,bug,flying,4,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
415,Combee,30,30,42,30,42,70,bug,flying,4,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
416,Vespiquen,70,80,102,80,102,40,bug,flying,4,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
417,Pachirisu,60,45,70,45,90,95,electric,,4,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
418,Buizel,55,65,35,60,30,85,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
419,Floatzel,85,105,55,85,50,115,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
420,Cherubi,45,35,45,62,53,35,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
421,Cherrim,70,60,70,87,78,85,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
422,Shellos,76,48,48,57,62,34,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
423,Gastrodon,111,83,68,92,82,39,water,ground,4,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
424,Ambipom,75,100,66,60,66,115,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
425,Drifloon,90,50,34,60,44,70,ghost,flying,4,0,0.25,2,1,2,1,0,1,1,2,0.5,0,2,0,0.5,1,2,1,1
426,Drifblim,150,80,44,90,54,80,ghost,flying,4,0,0.25,2,1,2,1,0,1,1,2,0.5,0,2,0,0.5,1,2,1,1
427,Buneary,55,66,44,44,56,85,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
428,Lopunny,65,136,94,54,96,135,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
429,Mismagius,60,60,60,105,105,105,ghost,,4,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
430,Honchkrow,100,125,52,105,52,71,dark,flying,4,0,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1
431,Glameow,49,55,42,42,37,85,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
432,Purugly,71,82,64,64,59,112,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
433,Chingling,45,30,50,65,50,45,psychic,,4,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
434,Stunky,63,63,47,41,41,74,poison,dark,4,0,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1
435,Skuntank,103,93,67,71,61,84,poison,dark,4,0,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1
436,Bronzor,57,24,86,24,86,23,steel,psychic,4,0,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
437,Bronzong,67,89,116,79,116,33,steel,psychic,4,0,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
438,Bonsly,50,80,95,10,45,10,rock,,4,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
439,Mime Jr.,20,25,45,70,90,60,psychic,fairy,4,0,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1
440,Happiny,100,5,5,15,65,30,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
441,Chatot,76,65,45,92,42,91,normal,flying,4,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
442,Spiritomb,50,92,108,92,108,35,ghost,dark,4,0,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1
443,Gible,58,70,45,40,45,42,dragon,ground,4,0,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1
444,Gabite,68,90,65,50,55,82,dragon,ground,4,0,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1
445,Garchomp,108,170,115,120,95,92,dragon,ground,4,0,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1
446,Munchlax,135,85,40,40,85,5,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
447,Riolu,40,70,40,35,40,60,fighting,,4,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
448,Lucario,70,145,88,140,70,112,fighting,steel,4,0,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1
449,Hippopotas,68,72,78,38,42,32,ground,,4,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
450,Hippowdon,108,112,118,68,72,47,ground,,4,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
451,Skorupi,40,50,90,30,55,65,poison,bug,4,0,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1
452,Drapion,70,90,110,60,75,95,poison,dark,4,0,1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1
453,Croagunk,48,61,40,61,40,50,poison,fighting,4,0,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1
454,Toxicroak,83,106,65,86,65,85,poison,fighting,4,0,0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1
455,Carnivine,74,100,72,90,72,46,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
456,Finneon,49,49,56,49,61,66,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
457,Lumineon,69,69,76,69,86,91,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
458,Mantyke,45,20,50,60,120,50,water,flying,4,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
459,Snover,60,62,50,62,60,40,grass,ice,4,0,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5
460,Abomasnow,90,132,105,132,105,30,grass,ice,4,0,2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5
461,Weavile,70,120,65,45,85,125,dark,ice,4,0,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1
462,Magnezone,70,70,115,130,90,60,electric,steel,4,0,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1
463,Lickilicky,110,85,95,80,95,50,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
464,Rhyperior,115,140,130,55,55,40,ground,rock,4,0,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4
465,Tangrowth,100,100,125,110,50,50,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
466,Electivire,75,123,67,95,85,95,electric,,4,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
467,Magmortar,75,95,67,125,95,83,fire,,4,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
468,Togekiss,85,50,95,120,115,80,fairy,flying,4,0,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1
469,Yanmega,86,76,86,116,56,95,bug,flying,4,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
470,Leafeon,65,110,130,60,65,95,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
471,Glaceon,65,60,110,130,95,65,ice,,4,0,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
472,Gliscor,75,95,125,45,75,95,ground,flying,4,0,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2
473,Mamoswine,110,130,80,70,60,80,ice,ground,4,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2
474,Porygon-Z,85,80,70,135,75,90,normal,,4,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
475,Gallade,68,165,95,65,115,110,psychic,fighting,4,0,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1
476,Probopass,60,55,145,75,150,40,rock,steel,4,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
477,Dusknoir,45,100,135,65,135,45,ghost,,4,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
478,Froslass,70,80,70,80,70,110,ice,ghost,4,0,0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1
479,Rotom,50,65,107,105,107,86,electric,ghost,4,0,0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1
480,Uxie,75,75,130,75,130,95,psychic,,4,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
481,Mesprit,80,105,105,105,105,80,psychic,,4,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
482,Azelf,75,125,70,125,70,115,psychic,,4,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
483,Dialga,100,120,120,150,100,90,steel,dragon,4,1,0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5
484,Palkia,90,120,100,150,120,100,water,dragon,4,1,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25
485,Heatran,91,90,106,130,106,77,fire,steel,4,1,0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2
486,Regigigas,110,160,110,80,110,100,normal,,4,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
487,Giratina,150,120,100,120,100,90,ghost,dragon,4,1,0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5
488,Cresselia,120,70,120,75,130,85,psychic,,4,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
489,Phione,80,80,80,80,80,80,water,,4,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
490,Manaphy,100,100,100,100,100,100,water,,4,1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
491,Darkrai,70,90,90,135,90,125,dark,,4,1,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
492,Shaymin,100,103,75,120,75,127,grass,grass,4,1,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
493,Arceus,120,120,120,120,120,120,normal,,4,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
494,Victini,100,100,100,100,100,100,psychic,fire,5,1,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2
495,Snivy,45,45,55,45,55,63,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
496,Servine,60,60,75,60,75,83,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
497,Serperior,75,75,95,75,95,113,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
498,Tepig,65,63,45,45,45,45,fire,,5,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
499,Pignite,90,93,55,70,55,55,fire,fighting,5,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
500,Emboar,110,123,65,100,65,65,fire,fighting,5,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
501,Oshawott,55,55,45,63,45,45,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
502,Dewott,75,75,60,83,60,60,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
503,Samurott,95,100,85,108,70,70,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
504,Patrat,45,55,39,35,39,42,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
505,Watchog,60,85,69,60,69,77,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
506,Lillipup,45,60,45,25,45,55,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
507,Herdier,65,80,65,35,65,60,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
508,Stoutland,85,110,90,45,90,80,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
509,Purrloin,41,50,37,50,37,66,dark,,5,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
510,Liepard,64,88,50,88,50,106,dark,,5,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
511,Pansage,50,53,48,53,48,64,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
512,Simisage,75,98,63,98,63,101,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
513,Pansear,50,53,48,53,48,64,fire,,5,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
514,Simisear,75,98,63,98,63,101,fire,,5,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
515,Panpour,50,53,48,53,48,64,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
516,Simipour,75,98,63,98,63,101,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
517,Munna,76,25,45,67,55,24,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
518,Musharna,116,55,85,107,95,29,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
519,Pidove,50,55,50,36,30,43,normal,flying,5,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
520,Tranquill,62,77,62,50,42,65,normal,flying,5,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
521,Unfezant,80,115,80,65,55,93,normal,flying,5,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
522,Blitzle,45,60,32,50,32,76,electric,,5,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
523,Zebstrika,75,100,63,80,63,116,electric,,5,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
524,Roggenrola,55,75,85,25,25,15,rock,,5,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
525,Boldore,70,105,105,50,40,20,rock,,5,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
526,Gigalith,85,135,130,60,80,25,rock,,5,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
527,Woobat,65,45,43,55,43,72,psychic,flying,5,0,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1
528,Swoobat,67,57,55,77,55,114,psychic,flying,5,0,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1
529,Drilbur,60,85,40,30,45,68,ground,,5,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
530,Excadrill,110,135,60,50,65,88,ground,steel,5,0,0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2
531,Audino,103,60,126,80,126,50,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
532,Timburr,75,80,55,25,35,35,fighting,,5,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
533,Gurdurr,85,105,85,40,50,40,fighting,,5,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
534,Conkeldurr,105,140,95,55,65,45,fighting,,5,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
535,Tympole,50,50,40,50,40,64,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
536,Palpitoad,75,65,55,65,55,69,water,ground,5,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
537,Seismitoad,105,95,75,85,75,74,water,ground,5,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
538,Throh,120,100,85,30,85,45,fighting,,5,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
539,Sawk,75,125,75,30,75,85,fighting,,5,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
540,Sewaddle,45,53,70,40,60,42,bug,grass,5,0,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5
541,Swadloon,55,63,90,50,80,42,bug,grass,5,0,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5
542,Leavanny,75,103,80,70,80,92,bug,grass,5,0,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5
543,Venipede,30,45,59,30,39,57,bug,poison,5,0,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1
544,Whirlipede,40,55,99,40,79,47,bug,poison,5,0,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1
545,Scolipede,60,100,89,55,69,112,bug,poison,5,0,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1
546,Cottonee,40,27,60,37,50,66,grass,fairy,5,0,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5
547,Whimsicott,60,67,85,77,75,116,grass,fairy,5,0,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5
548,Petilil,45,35,50,70,50,30,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
549,Lilligant,70,60,75,110,75,90,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
550,Basculin,70,92,65,80,55,98,water,,5,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
551,Sandile,50,72,35,35,35,65,ground,dark,5,0,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2
552,Krokorok,60,82,45,45,45,74,ground,dark,5,0,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2
553,Krookodile,95,117,80,65,70,92,ground,dark,5,0,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2
554,Darumaka,70,90,45,15,45,50,fire,,5,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
555,Darmanitan,105,30,105,140,105,55,fire,fire,5,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
556,Maractus,75,86,67,106,67,60,grass,,5,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
557,Dwebble,50,65,85,35,35,55,bug,rock,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2
558,Crustle,70,105,125,65,75,45,bug,rock,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2
559,Scraggy,50,75,70,35,70,48,dark,fighting,5,0,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1
560,Scrafty,65,90,115,45,115,58,dark,fighting,5,0,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1
561,Sigilyph,72,58,80,103,80,97,psychic,flying,5,0,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1
562,Yamask,38,30,85,55,65,30,ghost,,5,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
563,Cofagrigus,58,50,145,95,105,30,ghost,,5,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
564,Tirtouga,54,78,103,53,45,22,water,rock,5,0,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1
565,Carracosta,74,108,133,83,65,32,water,rock,5,0,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1
566,Archen,55,112,45,74,45,70,rock,flying,5,0,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2
567,Archeops,75,140,65,112,65,110,rock,flying,5,0,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2
568,Trubbish,50,50,62,40,62,65,poison,,5,0,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1
569,Garbodor,80,95,82,60,82,75,poison,,5,0,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1
570,Zorua,40,65,40,80,40,65,dark,,5,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
571,Zoroark,60,105,60,120,60,105,dark,,5,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
572,Minccino,55,50,40,40,40,75,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
573,Cinccino,75,95,60,65,60,115,normal,,5,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
574,Gothita,45,30,50,55,65,45,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
575,Gothorita,60,45,70,75,85,55,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
576,Gothitelle,70,55,95,95,110,65,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
577,Solosis,45,30,40,105,50,20,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
578,Duosion,65,40,50,125,60,30,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
579,Reuniclus,110,65,75,125,85,30,psychic,,5,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
580,Ducklett,62,44,50,44,50,55,water,flying,5,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
581,Swanna,75,87,63,87,63,98,water,flying,5,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
582,Vanillite,36,50,50,65,60,44,ice,,5,0,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
583,Vanillish,51,65,65,80,75,59,ice,,5,0,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
